id,nested_qpl,dict_qpl,yaml_qpl
6461e8c73ff28757df50984fd488bc500623f7b97be11073ca02266be64c7ea5,"Except Predicate [ B.Name = T.Name ] Output [ B.Name ]
  In: Join Predicate [ B.Stadium_ID = T.Stadium_ID ] Output [ T.Name ]
    In: Scan Table [ stadium ] Output [ Name , Stadium_ID ]
    In: Scan Table [ concert ] Predicate [ Year = 2014 ] Output [ Year , Stadium_ID ]
  In: Scan Table [ stadium ] Distinct [ true ] Output [ Name ]","{""id"": ""#5"", ""operation"": ""Except"", ""predicate"": ""Predicate [ #1.Name = #4.Name ]"", ""output"": ""#1.Name"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""stadium"", ""predicate"": ""Distinct [ true ]"", ""output"": ""Name""}, {""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.Stadium_ID = #3.Stadium_ID ]"", ""output"": ""#3.Name"", ""children"": [{""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""concert"", ""predicate"": ""Predicate [ Year = 2014 ]"", ""output"": ""Year , Stadium_ID""}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""stadium"", ""output"": ""Name , Stadium_ID""}]}]}","children:
- id: '#1'
  operation: Scan Table
  output: Name
  predicate: Distinct [ true ]
  table: stadium
- children:
  - id: '#2'
    operation: Scan Table
    output: Year , Stadium_ID
    predicate: Predicate [ Year = 2014 ]
    table: concert
  - id: '#3'
    operation: Scan Table
    output: Name , Stadium_ID
    table: stadium
  id: '#4'
  operation: Join
  output: '#3.Name'
  predicate: 'Predicate [ #2.Stadium_ID = #3.Stadium_ID ]'
id: '#5'
operation: Except
output: '#1.Name'
predicate: 'Predicate [ #1.Name = #4.Name ]'
"
e216cdd1ff98c38427880127f0d408f230492aace2ab20e4d7e13def209ba0cf,"Except Predicate [ B.Name = T.Name ] Output [ B.Name ]
  In: Join Predicate [ B.Stadium_ID = T.Stadium_ID ] Output [ T.Name ]
    In: Scan Table [ stadium ] Output [ Name , Stadium_ID ]
    In: Scan Table [ concert ] Predicate [ Year = 2014 ] Output [ Year , Stadium_ID ]
  In: Scan Table [ stadium ] Distinct [ true ] Output [ Name ]","{""id"": ""#5"", ""operation"": ""Except"", ""predicate"": ""Predicate [ #1.Name = #4.Name ]"", ""output"": ""#1.Name"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""stadium"", ""predicate"": ""Distinct [ true ]"", ""output"": ""Name""}, {""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.Stadium_ID = #3.Stadium_ID ]"", ""output"": ""#3.Name"", ""children"": [{""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""concert"", ""predicate"": ""Predicate [ Year = 2014 ]"", ""output"": ""Year , Stadium_ID""}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""stadium"", ""output"": ""Name , Stadium_ID""}]}]}","children:
- id: '#1'
  operation: Scan Table
  output: Name
  predicate: Distinct [ true ]
  table: stadium
- children:
  - id: '#2'
    operation: Scan Table
    output: Year , Stadium_ID
    predicate: Predicate [ Year = 2014 ]
    table: concert
  - id: '#3'
    operation: Scan Table
    output: Name , Stadium_ID
    table: stadium
  id: '#4'
  operation: Join
  output: '#3.Name'
  predicate: 'Predicate [ #2.Stadium_ID = #3.Stadium_ID ]'
id: '#5'
operation: Except
output: '#1.Name'
predicate: 'Predicate [ #1.Name = #4.Name ]'
"
b6618cc926b5b8cc6e09139cb718b03092808549394e8287aafb2b9044c491bf,"Join Predicate [ B.concert_ID = T.concert_ID ] Output [ T.Theme , B.Count_Star , T.concert_Name ]
  In: Scan Table [ concert ] Output [ Theme , concert_Name , concert_ID ]
  In: Aggregate GroupBy [ concert_ID ] Output [ countstar AS Count_Star , concert_ID ]
    In: Scan Table [ singer_in_concert ] Output [ concert_ID ]","{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.concert_ID = #3.concert_ID ]"", ""output"": ""#3.Theme , #2.Count_Star , #3.concert_Name"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ concert_ID ]"", ""output"": ""countstar AS Count_Star , concert_ID"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""singer_in_concert"", ""output"": ""concert_ID""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""concert"", ""output"": ""Theme , concert_Name , concert_ID""}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: concert_ID
    table: singer_in_concert
  id: '#2'
  operation: Aggregate
  output: countstar AS Count_Star , concert_ID
  predicate: GroupBy [ concert_ID ]
- id: '#3'
  operation: Scan Table
  output: Theme , concert_Name , concert_ID
  table: concert
id: '#4'
operation: Join
output: '#3.Theme , #2.Count_Star , #3.concert_Name'
predicate: 'Predicate [ #2.concert_ID = #3.concert_ID ]'
"
7acbdc4f7c108ce2c675170ef55882c7b9871fe3b5c8dbfee26a6f757a027492,"Join Predicate [ B.concert_ID = T.concert_ID ] Output [ T.Theme , B.Count_Star , T.concert_Name ]
  In: Scan Table [ concert ] Output [ Theme , concert_Name , concert_ID ]
  In: Aggregate GroupBy [ concert_ID ] Output [ countstar AS Count_Star , concert_ID ]
    In: Scan Table [ singer_in_concert ] Output [ concert_ID ]","{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.concert_ID = #3.concert_ID ]"", ""output"": ""#3.Theme , #2.Count_Star , #3.concert_Name"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ concert_ID ]"", ""output"": ""countstar AS Count_Star , concert_ID"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""singer_in_concert"", ""output"": ""concert_ID""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""concert"", ""output"": ""Theme , concert_Name , concert_ID""}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: concert_ID
    table: singer_in_concert
  id: '#2'
  operation: Aggregate
  output: countstar AS Count_Star , concert_ID
  predicate: GroupBy [ concert_ID ]
- id: '#3'
  operation: Scan Table
  output: Theme , concert_Name , concert_ID
  table: concert
id: '#4'
operation: Join
output: '#3.Theme , #2.Count_Star , #3.concert_Name'
predicate: 'Predicate [ #2.concert_ID = #3.concert_ID ]'
"
8dcbaac89354f86302d6a16bc620ce64674b57a5369eb808b45bf41afe1560de,"Join Predicate [ B.Singer_ID = T.Singer_ID ] Output [ T.Name , B.Count_Star ]
  In: Scan Table [ singer ] Output [ Singer_ID , Name ]
  In: Aggregate GroupBy [ Singer_ID ] Output [ Singer_ID , countstar AS Count_Star ]
    In: Scan Table [ singer_in_concert ] Output [ Singer_ID ]","{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.Singer_ID = #3.Singer_ID ]"", ""output"": ""#3.Name , #2.Count_Star"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ Singer_ID ]"", ""output"": ""Singer_ID , countstar AS Count_Star"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""singer_in_concert"", ""output"": ""Singer_ID""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""singer"", ""output"": ""Singer_ID , Name""}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: Singer_ID
    table: singer_in_concert
  id: '#2'
  operation: Aggregate
  output: Singer_ID , countstar AS Count_Star
  predicate: GroupBy [ Singer_ID ]
- id: '#3'
  operation: Scan Table
  output: Singer_ID , Name
  table: singer
id: '#4'
operation: Join
output: '#3.Name , #2.Count_Star'
predicate: 'Predicate [ #2.Singer_ID = #3.Singer_ID ]'
"
3b794e094e7479a816e8818a7514d0e91bc737440da6b6c76c26a0f6041aab68,"Join Predicate [ B.Singer_ID = T.Singer_ID ] Output [ T.Name , B.Count_Star ]
  In: Scan Table [ singer ] Output [ Singer_ID , Name ]
  In: Aggregate GroupBy [ Singer_ID ] Output [ Singer_ID , countstar AS Count_Star ]
    In: Scan Table [ singer_in_concert ] Output [ Singer_ID ]","{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.Singer_ID = #3.Singer_ID ]"", ""output"": ""#3.Name , #2.Count_Star"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ Singer_ID ]"", ""output"": ""Singer_ID , countstar AS Count_Star"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""singer_in_concert"", ""output"": ""Singer_ID""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""singer"", ""output"": ""Singer_ID , Name""}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: Singer_ID
    table: singer_in_concert
  id: '#2'
  operation: Aggregate
  output: Singer_ID , countstar AS Count_Star
  predicate: GroupBy [ Singer_ID ]
- id: '#3'
  operation: Scan Table
  output: Singer_ID , Name
  table: singer
id: '#4'
operation: Join
output: '#3.Name , #2.Count_Star'
predicate: 'Predicate [ #2.Singer_ID = #3.Singer_ID ]'
"
e0e10dd96631c9a039a0f6b68747d5eef73a3e9e37063de7381bdd2b09913603,"Join Predicate [ B.Singer_ID = T.Singer_ID ] Output [ T.Name ]
  In: Scan Table [ singer ] Output [ Singer_ID , Name ]
  In: Join Predicate [ B.concert_ID = T.concert_ID ] Output [ T.Singer_ID ]
    In: Scan Table [ singer_in_concert ] Output [ Singer_ID , concert_ID ]
    In: Scan Table [ concert ] Predicate [ Year = 2014 ] Output [ Year , concert_ID ]","{""id"": ""#5"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #3.Singer_ID = #4.Singer_ID ]"", ""output"": ""#4.Name"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.concert_ID = #2.concert_ID ]"", ""output"": ""#2.Singer_ID"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""concert"", ""predicate"": ""Predicate [ Year = 2014 ]"", ""output"": ""Year , concert_ID""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""singer_in_concert"", ""output"": ""Singer_ID , concert_ID""}]}, {""id"": ""#4"", ""operation"": ""Scan Table"", ""table"": ""singer"", ""output"": ""Singer_ID , Name""}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: Year , concert_ID
    predicate: Predicate [ Year = 2014 ]
    table: concert
  - id: '#2'
    operation: Scan Table
    output: Singer_ID , concert_ID
    table: singer_in_concert
  id: '#3'
  operation: Join
  output: '#2.Singer_ID'
  predicate: 'Predicate [ #1.concert_ID = #2.concert_ID ]'
- id: '#4'
  operation: Scan Table
  output: Singer_ID , Name
  table: singer
id: '#5'
operation: Join
output: '#4.Name'
predicate: 'Predicate [ #3.Singer_ID = #4.Singer_ID ]'
"
647d2db94feaabbbdd3eecac3a26c557b1fb2a27a9e69a1f852d55b418ac6428,"Join Predicate [ B.Singer_ID = T.Singer_ID ] Output [ T.Name ]
  In: Scan Table [ singer ] Output [ Singer_ID , Name ]
  In: Join Predicate [ B.concert_ID = T.concert_ID ] Output [ T.Singer_ID ]
    In: Scan Table [ singer_in_concert ] Output [ Singer_ID , concert_ID ]
    In: Scan Table [ concert ] Predicate [ Year = 2014 ] Output [ Year , concert_ID ]","{""id"": ""#5"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #3.Singer_ID = #4.Singer_ID ]"", ""output"": ""#4.Name"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.concert_ID = #2.concert_ID ]"", ""output"": ""#2.Singer_ID"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""concert"", ""predicate"": ""Predicate [ Year = 2014 ]"", ""output"": ""Year , concert_ID""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""singer_in_concert"", ""output"": ""Singer_ID , concert_ID""}]}, {""id"": ""#4"", ""operation"": ""Scan Table"", ""table"": ""singer"", ""output"": ""Singer_ID , Name""}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: Year , concert_ID
    predicate: Predicate [ Year = 2014 ]
    table: concert
  - id: '#2'
    operation: Scan Table
    output: Singer_ID , concert_ID
    table: singer_in_concert
  id: '#3'
  operation: Join
  output: '#2.Singer_ID'
  predicate: 'Predicate [ #1.concert_ID = #2.concert_ID ]'
- id: '#4'
  operation: Scan Table
  output: Singer_ID , Name
  table: singer
id: '#5'
operation: Join
output: '#4.Name'
predicate: 'Predicate [ #3.Singer_ID = #4.Singer_ID ]'
"
b2572fa21c59deecda02eba022c89a012ca1699008c53c14477974811d2ab2b7,"Scan Table [ singer ] Predicate [ Song_Name like '%Hey%' ] Output [ Name , Song_Name , Country ]","{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""singer"", ""predicate"": ""Predicate [ Song_Name like '%Hey%' ]"", ""output"": ""Name , Song_Name , Country""}","id: '#1'
operation: Scan Table
output: Name , Song_Name , Country
predicate: Predicate [ Song_Name like '%Hey%' ]
table: singer
"
ffae8b56f4857f97c781656cf84ccfa69b2b5afec94b6ada88e32db83cf75a0d,"Scan Table [ singer ] Predicate [ Song_Name like '%Hey%' ] Output [ Name , Song_Name , Country ]","{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""singer"", ""predicate"": ""Predicate [ Song_Name like '%Hey%' ]"", ""output"": ""Name , Song_Name , Country""}","id: '#1'
operation: Scan Table
output: Name , Song_Name , Country
predicate: Predicate [ Song_Name like '%Hey%' ]
table: singer
"
41d3e92c786b0b23ab2969a8beed1284689a19b42473d98e6fdd654c6b4f7a2a,"Intersect Predicate [ B.Name = T.Name ] Output [ B.Name , B.Location ]
  In: Join Predicate [ B.Stadium_ID = T.Stadium_ID ] Output [ T.Location , T.Name ]
    In: Scan Table [ stadium ] Output [ Name , Location , Stadium_ID ]
    In: Scan Table [ concert ] Predicate [ Year = 2015 ] Output [ Year , Stadium_ID ]
  In: Join Predicate [ B.Stadium_ID = T.Stadium_ID ] Distinct [ true ] Output [ T.Location , T.Name ]
    In: Scan Table [ stadium ] Output [ Name , Location , Stadium_ID ]
    In: Scan Table [ concert ] Predicate [ Year = 2014 ] Output [ Year , Stadium_ID ]","{""id"": ""#7"", ""operation"": ""Intersect"", ""predicate"": ""Predicate [ #3.Name = #6.Name ]"", ""output"": ""#3.Name , #3.Location"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.Stadium_ID = #2.Stadium_ID ] Distinct [ true ]"", ""output"": ""#2.Location , #2.Name"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""concert"", ""predicate"": ""Predicate [ Year = 2014 ]"", ""output"": ""Year , Stadium_ID""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""stadium"", ""output"": ""Name , Location , Stadium_ID""}]}, {""id"": ""#6"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #4.Stadium_ID = #5.Stadium_ID ]"", ""output"": ""#5.Location , #5.Name"", ""children"": [{""id"": ""#4"", ""operation"": ""Scan Table"", ""table"": ""concert"", ""predicate"": ""Predicate [ Year = 2015 ]"", ""output"": ""Year , Stadium_ID""}, {""id"": ""#5"", ""operation"": ""Scan Table"", ""table"": ""stadium"", ""output"": ""Name , Location , Stadium_ID""}]}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: Year , Stadium_ID
    predicate: Predicate [ Year = 2014 ]
    table: concert
  - id: '#2'
    operation: Scan Table
    output: Name , Location , Stadium_ID
    table: stadium
  id: '#3'
  operation: Join
  output: '#2.Location , #2.Name'
  predicate: 'Predicate [ #1.Stadium_ID = #2.Stadium_ID ] Distinct [ true ]'
- children:
  - id: '#4'
    operation: Scan Table
    output: Year , Stadium_ID
    predicate: Predicate [ Year = 2015 ]
    table: concert
  - id: '#5'
    operation: Scan Table
    output: Name , Location , Stadium_ID
    table: stadium
  id: '#6'
  operation: Join
  output: '#5.Location , #5.Name'
  predicate: 'Predicate [ #4.Stadium_ID = #5.Stadium_ID ]'
id: '#7'
operation: Intersect
output: '#3.Name , #3.Location'
predicate: 'Predicate [ #3.Name = #6.Name ]'
"
e12cf91c771fa037e6783e5800ff94968bc131b55bf15a098ff231834fa087d0,"Intersect Predicate [ B.Name = T.Name ] Output [ B.Name , B.Location ]
  In: Join Predicate [ B.Stadium_ID = T.Stadium_ID ] Output [ T.Location , T.Name ]
    In: Scan Table [ stadium ] Output [ Name , Location , Stadium_ID ]
    In: Scan Table [ concert ] Predicate [ Year = 2015 ] Output [ Year , Stadium_ID ]
  In: Join Predicate [ B.Stadium_ID = T.Stadium_ID ] Distinct [ true ] Output [ T.Location , T.Name ]
    In: Scan Table [ stadium ] Output [ Name , Location , Stadium_ID ]
    In: Scan Table [ concert ] Predicate [ Year = 2014 ] Output [ Year , Stadium_ID ]","{""id"": ""#7"", ""operation"": ""Intersect"", ""predicate"": ""Predicate [ #3.Name = #6.Name ]"", ""output"": ""#3.Name , #3.Location"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.Stadium_ID = #2.Stadium_ID ] Distinct [ true ]"", ""output"": ""#2.Location , #2.Name"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""concert"", ""predicate"": ""Predicate [ Year = 2014 ]"", ""output"": ""Year , Stadium_ID""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""stadium"", ""output"": ""Name , Location , Stadium_ID""}]}, {""id"": ""#6"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #4.Stadium_ID = #5.Stadium_ID ]"", ""output"": ""#5.Location , #5.Name"", ""children"": [{""id"": ""#4"", ""operation"": ""Scan Table"", ""table"": ""concert"", ""predicate"": ""Predicate [ Year = 2015 ]"", ""output"": ""Year , Stadium_ID""}, {""id"": ""#5"", ""operation"": ""Scan Table"", ""table"": ""stadium"", ""output"": ""Name , Location , Stadium_ID""}]}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: Year , Stadium_ID
    predicate: Predicate [ Year = 2014 ]
    table: concert
  - id: '#2'
    operation: Scan Table
    output: Name , Location , Stadium_ID
    table: stadium
  id: '#3'
  operation: Join
  output: '#2.Location , #2.Name'
  predicate: 'Predicate [ #1.Stadium_ID = #2.Stadium_ID ] Distinct [ true ]'
- children:
  - id: '#4'
    operation: Scan Table
    output: Year , Stadium_ID
    predicate: Predicate [ Year = 2015 ]
    table: concert
  - id: '#5'
    operation: Scan Table
    output: Name , Location , Stadium_ID
    table: stadium
  id: '#6'
  operation: Join
  output: '#5.Location , #5.Name'
  predicate: 'Predicate [ #4.Stadium_ID = #5.Stadium_ID ]'
id: '#7'
operation: Intersect
output: '#3.Name , #3.Location'
predicate: 'Predicate [ #3.Name = #6.Name ]'
"
42d93c17d3b56bb252b66f63ab587d51a87c7c5714ad70b39b5c3bc9b6206343,"Aggregate Output [ countstar AS Count_Star ]
  In: Join Predicate [ B.Stadium_ID = T.Stadium_ID ] Output [ B.Capacity , B.Stadium_ID ]
    In: Scan Table [ concert ] Output [ Stadium_ID ]
    In: TopSort Rows [ 1 ] OrderBy [ Capacity DESC ] Output [ Capacity , Stadium_ID ]
      In: Scan Table [ stadium ] Output [ Capacity , Stadium_ID ]","{""id"": ""#5"", ""operation"": ""Aggregate"", ""output"": ""countstar AS Count_Star"", ""children"": [{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.Stadium_ID = #3.Stadium_ID ]"", ""output"": ""#2.Capacity , #2.Stadium_ID"", ""children"": [{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ Capacity DESC ]"", ""output"": ""Capacity , Stadium_ID"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""stadium"", ""output"": ""Capacity , Stadium_ID""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""concert"", ""output"": ""Stadium_ID""}]}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: Capacity , Stadium_ID
      table: stadium
    id: '#2'
    operation: TopSort
    output: Capacity , Stadium_ID
    predicate: Rows [ 1 ] OrderBy [ Capacity DESC ]
  - id: '#3'
    operation: Scan Table
    output: Stadium_ID
    table: concert
  id: '#4'
  operation: Join
  output: '#2.Capacity , #2.Stadium_ID'
  predicate: 'Predicate [ #2.Stadium_ID = #3.Stadium_ID ]'
id: '#5'
operation: Aggregate
output: countstar AS Count_Star
"
